X_01,X_02,X_05,X_06
66.465,103.32,102.012,72.943
68.504,103.32,101.966,69.884
66.465,103.321,102.014,72.943
69.524,103.321,101.979,69.884
70.544,103.32,103.157,70.904
72.583,103.32,103.159,72.943
68.504,103.32,101.954,69.884
69.524,103.32,101.954,69.884
65.445,103.32,102.028,68.864
69.524,103.32,103.14,69.884
66.465,103.32,101.974,69.884
65.445,103.32,101.971,68.864
68.504,103.32,102.015,69.884
68.504,103.32,101.983,70.904
66.465,103.32,101.93,69.884
73.603,103.32,103.157,73.963
70.544,103.32,102.016,70.904
71.563,103.32,103.157,71.923
68.504,103.32,101.989,71.923
65.445,103.32,102.037,66.825
67.485,103.32,101.96,68.864
71.563,103.321,101.952,71.923
69.524,103.32,103.151,69.884
67.485,103.32,102.003,68.864
69.524,103.321,103.151,69.884
67.485,103.32,103.136,67.845
69.524,103.32,103.155,69.884
69.524,103.32,102.003,69.884
69.524,103.32,103.152,69.884
66.465,103.32,101.939,67.845
71.563,103.32,103.156,71.923
71.563,103.32,103.151,71.923
66.465,103.32,103.141,66.825
70.544,103.32,101.982,70.904
73.603,103.32,103.153,73.963
70.544,103.32,103.152,70.904
66.465,103.32,101.98,69.884
69.524,103.32,101.991,72.943
70.544,103.32,101.98,70.904
69.524,103.32,101.95,69.884
66.465,103.32,102.062,70.904
67.485,103.32,101.993,70.904
70.544,103.321,103.151,70.904
68.504,103.32,101.99,68.864
68.504,103.32,101.916,69.884
68.504,103.32,102.004,69.884
69.524,103.321,103.149,69.884
68.504,103.321,103.157,68.864
67.485,103.32,102.012,69.884
69.524,103.32,103.154,69.884
70.544,103.32,103.139,70.904
72.583,103.32,103.158,72.943
67.485,103.32,102.082,70.904
69.524,103.32,103.138,69.884
69.524,103.32,101.967,69.884
70.544,103.321,103.147,70.904
65.445,103.321,102.011,69.884
66.465,103.32,102.031,67.845
68.504,103.32,103.143,68.864
68.504,103.321,103.154,68.864
68.504,103.321,101.946,68.864
70.544,103.32,102.035,70.904
68.504,103.32,103.151,68.864
64.425,103.32,102.036,65.805
70.544,103.32,103.156,70.904
69.524,103.32,103.152,69.884
66.465,103.32,102.047,67.845
69.524,103.32,103.146,69.884
67.485,103.32,103.152,67.845
70.544,103.321,103.155,70.904
67.485,103.32,102.031,67.845
66.465,103.32,101.976,66.825
66.465,103.32,101.938,68.864
66.465,103.32,101.965,68.864
66.465,103.32,103.145,66.825
68.504,103.321,103.135,68.864
67.485,103.32,101.976,69.884
68.504,103.32,101.943,70.904
68.504,103.32,103.15,68.864
66.465,103.32,102.009,66.825
69.524,103.32,101.967,71.923
65.445,103.32,101.965,66.825
68.504,103.32,102.001,68.864
66.465,103.32,103.131,66.825
68.504,103.32,102.006,68.864
68.504,103.32,102.025,68.864
68.504,103.32,102.051,68.864
68.504,103.32,101.974,68.864
69.524,103.32,103.145,69.884
67.485,103.32,102.004,68.864
69.524,103.32,103.158,69.884
68.504,103.32,103.139,68.864
67.485,103.32,101.961,68.864
67.485,103.32,102.018,69.884
68.504,103.32,101.944,69.884
72.583,103.32,103.154,72.943
67.485,103.32,102.005,67.845
68.504,103.32,101.997,69.884
70.544,103.32,103.16,70.904
67.485,103.32,102.022,68.864
69.524,103.32,103.158,69.884
67.485,103.32,101.943,67.845
69.524,103.32,103.155,69.884
66.465,103.32,101.978,68.864
69.524,103.32,103.152,69.884
71.563,103.32,103.153,71.923
67.485,103.32,101.977,67.845
66.465,103.32,102.032,68.864
68.504,103.321,103.153,68.864
69.524,103.32,102.05,70.904
71.563,103.321,103.156,71.923
69.524,103.321,101.933,69.884
70.544,103.32,103.158,70.904
66.465,103.32,102.009,71.923
67.485,103.32,101.962,69.884
68.504,103.32,103.144,68.864
71.563,103.32,103.144,71.923
72.583,103.32,103.157,72.943
65.445,103.32,102.02,69.884
63.406,103.32,102.011,65.805
70.544,103.32,101.999,71.923
69.524,103.32,103.153,69.884
69.524,103.32,103.158,69.884
68.504,103.32,103.147,68.864
68.504,103.32,102.001,68.864
67.485,103.32,101.931,68.864
65.445,103.32,102.052,68.864
69.524,103.32,103.152,69.884
68.504,103.32,103.129,68.864
68.504,103.32,103.153,68.864
68.504,103.32,101.989,68.864
71.563,103.32,103.15,71.923
67.485,103.32,101.987,68.864
68.504,103.32,101.994,70.904
68.504,103.32,102.017,70.904
66.465,103.32,102.0,69.884
67.485,103.32,101.955,70.904
68.504,103.32,101.951,69.884
68.504,103.321,103.149,68.864
69.524,103.32,103.141,69.884
68.504,103.32,102.068,68.864
66.465,103.32,101.986,68.864
66.465,103.321,101.953,68.864
66.465,103.32,102.032,70.904
68.504,103.32,103.158,68.864
66.465,103.321,103.148,66.825
67.485,103.32,101.925,68.864
67.485,103.32,102.055,69.884
69.524,103.321,103.136,69.884
69.524,103.32,103.12,69.884
69.524,103.32,102.01,69.884
67.485,103.321,103.157,67.845
69.524,103.32,101.989,71.923
69.524,103.32,102.037,71.923
67.485,103.32,103.125,67.845
65.445,103.32,102.062,68.864
68.504,103.32,101.961,69.884
67.485,103.32,103.147,67.845
66.465,103.32,103.12,66.825
70.544,103.32,103.157,70.904
68.504,103.32,102.028,69.884
71.563,103.32,103.154,71.923
70.544,103.32,102.005,70.904
69.524,103.32,102.024,71.923
70.544,103.32,102.013,70.904
70.544,103.32,102.016,70.904
69.524,103.32,101.988,69.884
69.524,103.32,103.155,69.884
69.524,103.32,103.141,69.884
69.524,103.321,103.13,69.884
66.465,103.32,102.002,69.884
69.524,103.32,103.157,69.884
68.504,103.321,102.0,68.864
70.544,103.32,103.159,70.904
73.603,103.32,103.158,73.963
70.544,103.32,103.157,70.904
68.504,103.32,101.998,69.884
65.445,103.32,102.004,66.825
70.544,103.32,103.157,70.904
66.465,103.32,101.926,68.864
69.524,103.32,101.987,70.904
67.485,103.32,101.972,69.884
71.563,103.32,103.151,71.923
67.485,103.321,102.02,70.904
68.504,103.32,103.153,68.864
68.504,103.321,102.048,69.884
69.524,103.32,102.014,70.904
69.524,103.32,103.14,69.884
70.544,103.321,103.136,70.904
69.524,103.32,101.978,71.923
62.386,103.32,102.02,70.904
68.504,103.32,102.033,71.923
68.504,103.32,102.024,71.923
67.485,103.32,102.008,70.904
69.524,103.32,103.155,69.884
67.485,103.32,101.974,67.845
67.485,103.32,101.967,69.884
66.465,103.32,102.042,70.904
68.504,103.32,101.951,69.884
66.465,103.32,102.038,70.904
69.524,103.32,102.014,69.884
67.485,103.32,102.066,67.845
67.485,103.32,103.129,67.845
65.445,103.32,102.003,66.825
67.485,103.32,101.919,69.884
68.504,103.32,102.023,70.904
68.504,103.32,102.015,72.943
67.485,103.32,101.975,69.884
69.524,103.32,102.005,69.884
69.524,103.32,103.141,69.884
69.524,103.32,103.155,69.884
65.445,103.321,102.024,67.845
67.485,103.32,102.019,67.845
67.485,103.32,102.026,69.884
65.445,103.32,102.021,68.864
64.425,103.32,101.935,66.825
64.425,103.321,102.004,66.825
67.485,103.32,101.96,69.884
68.504,103.321,103.142,68.864
67.485,103.32,101.986,69.884
66.465,103.32,102.009,66.825
67.485,103.32,101.973,68.864
67.485,103.32,103.158,67.845
70.544,103.32,103.153,70.904
69.524,103.321,103.146,69.884
69.524,103.32,103.146,69.884
65.445,103.32,102.02,70.904
66.465,103.32,101.943,69.884
65.445,103.321,102.029,67.845
63.406,103.32,101.958,66.825
64.425,103.32,101.984,69.884
66.465,103.32,101.959,68.864
63.406,103.32,101.882,67.845
62.386,103.32,101.966,67.845
68.504,103.32,103.134,68.864
67.485,103.32,102.045,69.884
65.445,103.32,101.951,66.825
66.465,103.32,101.937,67.845
65.445,103.32,101.876,69.884
66.465,103.32,101.966,69.884
68.504,103.32,103.15,68.864
65.445,103.32,102.022,69.884
68.504,103.32,101.934,68.864
68.504,103.32,102.03,68.864
66.465,103.32,101.922,68.864
67.485,103.32,101.971,67.845
66.465,103.32,101.953,70.904
66.465,103.32,101.989,67.845
66.465,103.32,102.007,68.864
69.524,103.32,102.034,69.884
66.465,103.32,101.963,67.845
66.465,103.32,101.996,70.904
66.465,103.32,102.013,68.864
68.504,103.321,101.98,68.864
65.445,103.32,102.005,67.845
66.465,103.321,101.923,69.884
65.445,103.321,102.036,65.805
65.445,103.32,101.954,67.845
65.445,103.32,102.029,67.845
63.406,103.32,101.938,67.845
66.465,103.32,101.981,67.845
69.524,103.32,101.926,69.884
65.445,103.32,101.961,68.864
68.504,103.32,103.139,68.864
66.465,103.32,101.986,66.825
69.524,103.32,101.961,69.884
64.425,103.32,102.004,67.845
69.524,103.321,101.929,69.884
68.504,103.321,102.021,70.904
65.445,103.321,102.009,70.904
68.504,103.321,101.959,72.943
66.465,103.32,102.046,69.884
65.445,103.321,102.05,66.825
65.445,103.32,101.94,67.845
63.406,103.32,102.016,68.864
68.504,103.321,103.157,68.864
69.524,103.32,101.954,69.884
68.504,103.32,102.01,71.923
64.425,103.32,102.043,67.845
69.524,103.32,101.922,71.923
71.563,103.32,103.16,71.923
66.465,103.32,102.004,70.904
66.465,103.32,102.027,67.845
67.485,103.32,101.91,69.884
69.524,103.32,101.942,70.904
68.504,103.32,103.148,68.864
69.524,103.32,103.149,69.884
66.465,103.32,101.976,68.864
68.504,103.32,102.062,69.884
64.425,103.32,102.038,67.845
66.465,103.32,101.985,68.864
67.485,103.32,103.157,67.845
65.445,103.32,101.997,68.864
65.445,103.32,102.058,68.864
67.485,103.32,103.158,67.845
68.504,103.321,101.967,68.864
64.425,103.32,101.98,70.904
63.406,103.321,101.941,69.884
65.445,103.321,101.99,68.864
69.524,103.32,103.152,69.884
69.524,103.32,103.158,69.884
66.465,103.321,102.009,70.904
65.445,103.321,101.989,68.864
67.485,103.321,101.943,69.884
70.544,103.321,101.935,70.904
68.504,103.321,101.979,68.864
65.445,103.321,101.962,70.904
67.485,103.32,101.907,70.904
68.504,103.32,103.158,68.864
69.524,103.32,102.02,69.884
67.485,103.32,101.918,70.904
69.524,103.32,101.878,69.884
68.504,103.32,101.924,69.884
71.563,103.32,101.936,71.923
66.465,103.321,101.997,73.963
68.504,103.321,101.998,71.923
69.524,103.32,101.98,73.963
66.465,103.32,101.978,70.904
68.504,103.32,103.134,68.864
68.504,103.32,102.014,69.884
68.504,103.32,103.147,68.864
66.465,103.32,101.95,68.864
69.524,103.32,102.024,72.943
69.524,103.32,101.992,72.943
70.544,103.321,101.953,71.923
67.485,103.32,101.991,68.864
68.504,103.321,101.932,69.884
68.504,103.32,101.993,70.904
68.504,103.32,101.998,71.923
68.504,103.321,101.982,70.904
69.524,103.32,102.046,74.983
68.504,103.32,101.997,71.923
68.504,103.32,102.017,70.904
65.445,103.32,101.964,69.884
68.504,103.321,102.029,69.884
68.504,103.32,102.027,71.923
64.425,103.32,102.016,70.904
66.465,103.32,101.899,71.923
67.485,103.321,101.948,70.904
69.524,103.32,103.154,69.884
67.485,103.32,102.003,71.923
67.485,103.32,101.891,69.884
68.504,103.32,101.935,68.864
66.465,103.32,101.928,68.864
67.485,103.32,101.954,69.884
67.485,103.32,101.969,67.845
66.465,103.32,102.011,72.943
67.485,103.32,101.956,73.963
69.524,103.32,101.99,73.963
71.563,103.32,103.147,71.923
65.445,103.32,102.008,71.923
71.563,103.32,101.92,72.943
69.524,103.32,103.148,69.884
68.504,103.32,101.897,69.884
70.544,103.32,101.923,70.904
67.485,103.321,101.965,69.884
68.504,103.32,101.963,69.884
66.465,103.32,101.981,68.864
69.524,103.32,103.156,69.884
65.445,103.32,102.014,69.884
67.485,103.321,101.862,69.884
67.485,103.321,101.921,69.884
66.465,103.32,101.893,68.864
68.504,103.32,101.988,70.904
68.504,103.32,102.024,69.884
69.524,103.32,101.941,69.884
73.603,103.32,103.16,73.963
67.485,103.32,102.002,70.904
66.465,103.32,101.89,69.884
70.544,103.321,102.003,71.923
70.544,103.32,101.921,72.943
71.563,103.321,103.153,71.923
64.425,103.32,102.011,65.805
71.563,103.32,103.155,71.923
64.425,103.321,101.965,69.884
67.485,103.321,101.935,69.884
68.504,103.32,101.952,69.884
67.485,103.32,103.148,67.845
68.504,103.32,101.912,68.864
69.524,103.32,101.924,71.923
66.465,103.32,101.936,68.864
69.524,103.321,103.154,69.884
66.465,103.321,101.928,68.864
66.465,103.32,101.956,68.864
65.445,103.32,101.957,68.864
67.485,103.32,101.99,69.884
67.485,103.321,101.992,69.884
71.563,103.32,101.966,71.923
66.465,103.32,101.979,69.884
69.524,103.32,103.128,69.884
71.563,103.32,103.159,71.923
68.504,103.321,101.984,72.943
71.563,103.32,103.148,71.923
69.524,103.32,101.942,69.884
66.465,103.32,101.927,68.864
68.504,103.32,101.96,70.904
68.504,103.32,101.945,70.904
67.485,103.321,102.013,70.904
67.485,103.32,101.907,71.923
71.563,103.32,101.872,71.923
69.524,103.32,101.917,71.923
67.485,103.32,101.963,70.904
66.465,103.32,101.952,70.904
66.465,103.32,101.939,71.923
70.544,103.32,101.987,70.904
69.524,103.321,101.969,71.923
67.485,103.32,101.977,71.923
66.465,103.32,101.953,72.943
71.563,103.32,101.955,71.923
70.544,103.32,101.986,71.923
73.603,103.321,103.152,73.963
66.465,103.321,101.874,68.864
67.485,103.32,102.017,71.923
67.485,103.32,101.942,71.923
66.465,103.32,101.977,69.884
68.504,103.32,101.904,71.923
66.465,103.321,101.92,73.963
70.544,103.32,101.947,71.923
70.544,103.32,101.972,71.923
64.425,103.321,101.879,67.845
69.524,103.32,101.932,70.904
68.504,103.32,101.904,69.884
68.504,103.32,101.961,71.923
71.563,103.321,103.157,71.923
71.563,103.321,103.152,71.923
67.485,103.32,101.936,70.904
67.485,103.32,101.997,70.904
68.504,103.321,102.015,70.904
69.524,103.32,101.926,71.923
68.504,103.32,101.93,72.943
69.524,103.32,102.007,72.943
66.465,103.32,101.935,68.864
67.485,103.321,101.946,69.884
66.465,103.32,101.966,69.884
66.465,103.32,101.922,68.864
68.504,103.32,101.88,73.963
68.504,103.32,101.952,71.923
66.465,103.32,102.035,68.864
67.485,103.32,101.945,71.923
64.425,103.321,102.02,70.904
68.504,103.32,101.989,72.943
70.544,103.32,102.005,70.904
70.544,103.321,102.009,72.943
69.524,103.321,101.921,70.904
70.544,103.32,103.155,70.904
72.583,103.32,103.149,72.943
64.425,103.321,101.996,68.864
65.445,103.321,101.924,73.963
67.485,103.32,101.961,72.943
66.465,103.32,102.006,68.864
66.465,103.32,101.956,71.923
67.485,103.32,101.96,71.923
65.445,103.32,101.98,69.884
69.524,103.32,101.909,72.943
69.524,103.32,101.992,74.983
68.504,103.32,101.893,71.923
70.544,103.32,101.991,72.943
67.485,103.32,102.062,68.864
66.465,103.32,101.926,69.884
64.425,103.32,101.979,74.983
67.485,103.321,101.984,70.904
68.504,103.32,101.941,70.904
65.445,103.321,101.929,68.864
65.445,103.321,101.982,69.884
62.386,103.32,101.927,68.864
64.425,103.32,101.993,69.884
63.406,103.32,101.956,70.904
64.425,103.32,101.897,71.923
65.445,103.32,101.918,71.923
67.485,103.321,101.944,70.904
65.445,103.32,101.905,72.943
68.504,103.32,101.989,68.864
64.425,103.32,101.891,67.845
66.465,103.32,102.023,67.845
64.425,103.32,102.008,69.884
66.465,103.32,101.907,70.904
68.504,103.321,101.96,72.943
66.465,103.32,102.036,72.943
66.465,103.32,101.969,73.963
66.465,103.32,101.909,71.923
66.465,103.32,101.997,70.904
65.445,103.32,101.948,69.884
66.465,103.32,101.888,69.884
65.445,103.32,101.912,69.884
68.504,103.32,101.917,69.884
68.504,103.32,101.916,72.943
68.504,103.32,101.859,69.884
68.504,103.32,101.922,71.923
66.465,103.32,101.948,66.825
67.485,103.32,101.969,69.884
69.524,103.32,101.944,70.904
66.465,103.32,102.006,70.904
69.524,103.32,101.923,69.884
66.465,103.32,102.017,70.904
66.465,103.321,102.015,71.923
72.583,103.32,103.16,72.943
69.524,103.32,101.952,70.904
69.524,103.32,102.011,72.943
68.504,103.32,101.923,72.943
68.504,103.32,101.945,71.923
69.524,103.32,101.883,69.884
68.504,103.32,101.914,72.943
66.465,103.32,101.939,66.825
68.504,103.32,102.001,69.884
68.504,103.32,102.032,71.923
66.465,103.32,101.897,69.884
66.465,103.32,102.011,70.904
67.485,103.32,101.989,72.943
68.504,103.32,101.913,73.963
67.485,103.32,101.954,70.904
66.465,103.32,101.947,73.963
68.504,103.32,101.912,68.864
64.425,103.32,101.946,71.923
69.524,103.32,103.153,69.884
65.445,103.32,101.996,68.864
68.504,103.32,101.978,69.884
67.485,103.321,101.915,70.904
66.465,103.32,101.899,69.884
69.524,103.32,101.957,69.884
67.485,103.32,101.986,70.904
68.504,103.32,102.017,70.904
68.504,103.32,101.935,73.963
68.504,103.32,101.92,72.943
70.544,103.32,103.157,70.904
65.445,103.32,101.962,70.904
67.485,103.32,101.905,71.923
67.485,103.32,101.985,72.943
65.445,103.321,101.927,69.884
67.485,103.32,101.912,70.904
67.485,103.32,101.903,68.864
66.465,103.32,101.948,70.904
67.485,103.32,101.943,72.943
67.485,103.32,101.968,72.943
68.504,103.32,101.928,71.923
67.485,103.321,102.008,73.963
68.504,103.321,101.878,71.923
67.485,103.32,101.878,69.884
64.425,103.32,101.925,73.963
66.465,103.32,101.943,72.943
67.485,103.32,101.925,68.864
66.465,103.32,101.926,70.904
67.485,103.32,101.924,69.884
66.465,103.32,101.907,69.884
68.504,103.321,101.903,69.884
65.445,103.32,101.89,70.904
65.445,103.32,101.952,69.884
66.465,103.321,102.005,71.923
66.465,103.32,101.892,69.884
66.465,103.32,101.904,71.923
68.504,103.32,101.92,71.923
66.465,103.32,101.963,70.904
66.465,103.321,101.96,70.904
65.445,103.32,101.978,68.864
66.465,103.32,101.937,70.904
70.544,103.32,103.158,70.904
68.504,103.32,101.879,69.884
66.465,103.32,101.894,69.884
65.445,103.32,101.957,71.923
66.465,103.32,101.967,69.884
68.504,103.32,101.922,68.864
67.485,103.32,101.957,69.884
69.524,103.321,101.942,69.884
67.485,103.32,101.989,67.845
66.465,103.32,101.939,68.864
71.563,103.321,103.157,71.923
68.504,103.321,101.912,68.864
68.504,103.32,101.976,72.943
70.544,103.32,101.917,70.904
69.524,103.32,103.15,69.884
66.465,103.32,101.884,67.845
69.524,103.32,101.931,70.904
68.504,103.321,101.993,71.923
66.465,103.32,101.965,67.845
68.504,103.32,101.96,71.923
69.524,103.32,101.919,69.884
65.445,103.321,102.032,69.884
68.504,103.321,101.913,69.884
67.485,103.32,101.913,69.884
69.524,103.32,101.999,69.884
69.524,103.32,101.958,70.904
66.465,103.32,101.962,71.923
67.485,103.32,101.954,73.963
70.544,103.32,103.158,70.904
69.524,103.321,101.904,70.904
66.465,103.321,101.945,69.884
67.485,103.321,101.989,67.845
66.465,103.32,101.99,69.884
68.504,103.321,101.946,70.904
65.445,103.32,101.921,71.923
63.406,103.32,101.911,71.923
63.406,103.32,101.963,68.864
66.465,103.32,101.926,67.845
69.524,103.32,102.037,69.884
67.485,103.32,101.989,70.904
64.425,103.32,101.98,69.884
65.445,103.32,101.961,70.904
68.504,103.321,101.963,70.904
68.504,103.32,101.96,68.864
67.485,103.321,101.891,67.845
66.465,103.32,102.058,67.845
69.524,103.32,101.942,69.884
69.524,103.32,101.903,72.943
69.524,103.32,101.916,73.963
67.485,103.32,101.913,69.884
68.504,103.32,101.996,70.904
73.603,103.32,103.16,73.963
66.465,103.32,101.983,67.845
65.445,103.321,101.966,68.864
66.465,103.32,101.902,69.884
67.485,103.32,101.95,70.904
66.465,103.32,101.948,69.884
69.524,103.32,101.957,70.904
67.485,103.32,101.97,69.884
67.485,103.32,101.891,71.923
64.425,103.32,101.928,67.845
65.445,103.321,101.954,67.845
66.465,103.32,101.903,66.825
64.425,103.321,102.016,70.904
66.465,103.32,101.949,68.864
64.425,103.321,101.901,66.825
66.465,103.32,101.891,70.904
65.445,103.32,101.949,70.904
67.485,103.32,101.935,71.923
67.485,103.32,101.94,67.845
64.425,103.32,101.884,68.864
66.465,103.321,101.928,69.884
67.485,103.321,101.972,69.884
66.465,103.32,101.936,67.845
64.425,103.32,101.924,67.845
69.524,103.32,103.155,69.884
71.563,103.32,103.15,71.923
67.485,103.32,101.997,67.845
69.524,103.32,101.96,71.923
71.563,103.32,103.155,71.923
66.465,103.32,101.97,70.904
68.504,103.32,101.974,70.904
64.425,103.32,102.021,66.825
68.504,103.32,102.018,68.864
68.504,103.321,101.978,68.864
68.504,103.32,101.927,68.864
67.485,103.32,101.909,68.864
70.544,103.32,103.158,70.904
68.504,103.32,101.921,68.864
65.445,103.32,101.93,68.864
64.425,103.321,101.911,72.943
65.445,103.321,101.893,69.884
67.485,103.32,101.956,69.884
66.465,103.321,101.952,69.884
67.485,103.321,101.965,70.904
66.465,103.32,101.915,69.884
68.504,103.32,101.874,71.923
66.465,103.321,101.91,73.963
69.524,103.32,101.935,72.943
66.465,103.32,101.936,72.943
68.504,103.32,102.007,73.963
69.524,103.32,101.871,71.923
67.485,103.32,101.896,69.884
68.504,103.32,101.948,70.904
71.563,103.32,103.147,71.923
66.465,103.321,101.924,66.825
67.485,103.32,101.907,67.845
67.485,103.321,101.932,69.884
64.425,103.32,101.921,66.825
66.465,103.32,101.952,66.825
66.465,103.32,101.883,68.864
68.504,103.32,101.962,68.864
64.425,103.321,101.93,68.864
66.465,103.32,101.951,70.904
63.406,103.32,101.96,68.864
66.465,103.321,102.011,72.943
68.504,103.32,101.925,68.864
70.544,103.32,103.146,70.904
65.445,103.32,102.026,68.864
71.563,103.32,103.152,71.923
