Y_01,Y_05,Y_07,Y_11
0.746,28.762,4.427,22.588
1.382,30.33,3.577,23.456
1.206,30.751,3.806,23.566
1.483,33.818,3.412,24.567
1.243,27.486,3.759,22.391
1.333,33.205,3.003,25.022
1.299,25.525,3.641,22.6
1.767,33.301,3.123,25.264
1.982,32.725,3.319,24.986
1.824,31.906,3.251,24.634
1.085,28.779,3.49,23.65
1.605,30.726,3.513,23.849
1.477,28.999,3.418,24.452
1.745,30.326,3.909,23.795
0.981,27.123,3.722,24.161
1.499,28.024,3.98,24.059
0.86,27.774,3.942,23.121
1.94,31.74,2.758,25.381
1.249,32.808,3.095,25.298
1.174,26.265,3.849,23.191
1.377,27.907,4.075,23.614
1.173,30.731,3.955,23.502
1.74,31.984,3.505,23.735
1.428,33.685,2.702,25.155
1.094,29.804,3.367,24.209
1.457,30.943,3.441,24.536
1.961,31.194,3.102,24.312
1.51,31.366,3.379,24.435
1.62,33.333,2.747,25.138
1.839,31.703,3.422,24.392
1.498,33.478,2.759,25.413
1.359,28.259,3.604,24.161
1.118,30.158,3.093,23.911
1.297,31.441,3.52,24.664
1.227,32.007,3.502,23.623
1.414,32.44,2.862,23.358
1.061,31.507,3.21,24.059
1.433,34.434,2.503,25.033
1.497,32.257,3.515,24.13
1.385,32.306,3.144,24.852
0.958,30.521,2.904,24.25
1.158,32.677,2.872,24.546
1.534,33.764,3.003,25.474
1.126,29.112,3.44,23.459
2.211,31.463,4.037,24.29
1.252,30.66,3.445,24.097
1.203,28.916,3.988,23.446
1.671,35.683,3.065,24.722
1.114,33.796,3.239,24.854
1.22,30.778,3.489,23.431
1.468,33.409,3.055,24.265
1.283,33.067,2.715,23.855
1.824,35.016,3.027,24.667
1.707,29.974,3.118,23.723
1.048,31.672,3.499,24.018
1.742,32.173,3.089,24.524
1.66,34.985,2.714,24.862
1.35,30.246,2.808,24.524
0.9,34.026,2.909,24.55
1.39,30.666,3.07,23.649
0.935,32.833,3.005,24.73
1.007,31.892,3.141,24.281
1.36,32.627,2.914,24.644
0.868,32.822,3.1,24.504
1.017,32.283,3.231,24.165
1.5,32.343,2.958,24.921
1.477,35.372,2.597,25.643
1.45,34.716,3.15,24.659
1.269,31.345,3.004,24.831
1.184,33.305,3.464,24.757
1.408,31.224,3.547,24.13
1.791,33.052,2.703,25.184
1.507,32.122,2.798,24.795
1.484,29.087,3.935,23.596
1.585,30.198,3.185,24.558
1.288,35.096,2.97,24.505
1.208,25.845,3.915,22.232
1.418,33.675,2.376,24.964
1.608,33.526,2.868,25.122
1.483,33.123,2.924,25.07
1.381,32.368,3.455,24.351
1.328,31.587,3.115,24.264
1.454,28.245,3.299,24.172
1.162,31.298,3.645,24.392
1.243,33.337,2.985,24.969
1.297,31.265,3.06,24.58
1.431,32.349,2.96,25.334
1.568,31.231,3.249,24.246
1.786,32.438,3.276,24.93
1.766,34.951,3.275,24.669
1.61,29.578,3.934,23.307
1.721,34.711,3.165,25.488
1.472,28.389,3.441,23.943
1.811,29.096,3.374,24.121
1.189,30.893,3.695,23.718
1.206,30.002,3.595,23.762
2.024,32.298,2.95,25.344
1.438,31.49,3.309,23.517
1.035,27.251,3.65,22.983
1.533,32.544,3.345,24.185
1.713,28.672,3.753,23.674
4.409,34.562,2.746,25.818
1.583,33.206,2.661,25.263
1.41,27.285,3.445,23.845
1.402,33.64,3.089,25.013
1.816,26.896,3.353,23.635
0.631,29.363,3.582,22.659
1.688,33.658,2.719,25.388
0.876,28.45,3.637,22.072
1.13,29.598,3.814,22.887
0.978,30.261,3.512,23.934
1.642,27.15,3.606,24.039
1.288,32.758,2.853,24.634
1.215,27.758,3.567,22.627
1.375,31.655,3.03,24.21
1.15,29.333,3.475,23.844
1.422,26.396,3.524,23.715
1.384,31.499,3.234,23.807
1.415,31.806,2.623,24.448
1.42,34.945,2.156,25.349
1.908,32.066,3.068,24.615
1.778,31.626,3.127,24.109
1.348,24.413,4.04,22.59
1.619,32.31,3.276,24.475
1.139,29.841,3.704,23.969
0.935,31.159,3.357,24.399
1.284,29.337,2.796,24.366
1.441,31.668,3.124,23.661
1.325,31.505,2.967,24.63
1.675,30.869,3.503,23.475
2.318,31.111,3.274,24.764
1.452,33.984,2.792,25.143
1.062,34.068,3.162,24.498
1.388,34.674,2.546,25.672
1.461,34.686,3.107,24.675
1.058,31.681,3.148,23.655
1.522,34.276,2.473,24.565
2.272,33.816,3.343,25.352
1.65,34.899,3.343,24.855
1.603,34.056,2.616,25.318
1.459,32.758,2.777,25.035
1.594,34.118,3.164,23.962
1.479,32.453,3.094,24.58
1.385,33.636,2.192,25.332
2.235,33.428,3.341,24.45
1.136,31.966,2.718,25.075
1.643,33.581,2.202,25.416
0.928,28.518,3.418,23.544
1.177,31.095,3.019,23.7
1.337,31.816,2.858,24.554
1.09,28.643,3.776,23.272
2.303,30.82,2.316,23.815
1.548,33.113,2.872,25.101
1.342,33.574,2.652,25.171
1.687,32.482,2.681,25.003
1.597,34.2,2.737,25.602
1.398,33.749,2.688,24.695
1.221,31.882,3.291,24.594
1.504,34.166,2.777,24.421
1.333,34.722,3.092,25.362
2.066,29.828,2.982,24.482
1.472,32.963,2.918,24.997
1.648,31.332,3.101,25.137
1.723,35.743,2.516,24.87
1.932,35.283,2.681,25.906
1.306,32.174,3.093,25.386
1.272,33.946,2.429,25.087
1.482,34.684,3.007,24.882
1.383,29.096,2.592,24.369
1.254,34.021,3.037,24.884
1.883,32.616,3.022,25.452
1.45,25.205,3.748,22.463
1.017,29.937,3.682,22.929
1.728,29.891,3.524,24.08
1.657,31.713,3.204,24.412
1.473,34.969,3.142,24.429
1.503,32.783,2.689,25.027
1.56,32.809,3.19,23.871
1.744,29.908,3.512,24.245
1.32,33.416,2.893,24.652
1.765,31.099,3.3,24.017
1.17,31.832,2.984,24.435
1.297,31.14,2.791,24.857
1.669,30.743,3.012,24.65
0.706,30.905,3.03,23.994
1.448,34.071,2.809,25.273
1.745,34.777,2.591,25.418
0.741,25.804,3.672,22.715
1.476,32.568,2.837,24.352
1.329,28.414,3.381,23.807
1.678,28.035,3.833,23.944
1.206,31.051,3.45,23.358
1.603,33.089,3.715,24.205
1.245,29.891,3.355,24.309
1.228,27.836,3.251,24.367
1.792,32.121,3.134,24.413
1.409,35.216,2.784,25.681
1.078,25.32,3.471,23.244
2.008,29.525,2.896,24.297
1.52,33.567,2.944,25.298
1.532,33.162,2.654,24.678
1.027,34.253,2.961,24.464
1.185,33.667,2.913,24.261
1.269,33.947,2.541,25.318
1.213,32.063,2.824,24.386
1.1,34.007,2.806,24.814
1.38,33.086,2.697,25.377
1.076,31.765,2.612,24.748
1.432,36.22,2.39,25.175
1.686,35.931,2.555,25.154
1.165,30.869,3.34,24.023
1.408,33.643,2.733,25.569
1.391,33.924,3.217,24.773
1.721,30.006,3.409,23.629
1.453,29.055,3.048,23.567
0.661,31.682,3.678,23.298
1.72,31.441,2.891,24.322
1.503,30.695,2.992,23.698
1.388,33.595,3.076,24.776
1.079,35.078,3.018,24.396
1.343,34.451,2.886,25.258
1.314,29.21,2.834,23.243
1.328,28.46,4.098,22.264
0.744,28.954,3.813,22.363
1.486,32.676,2.457,25.008
1.275,29.822,3.871,22.934
1.171,30.565,3.57,23.904
1.018,31.58,2.922,24.409
1.376,33.221,3.074,24.739
1.456,33.153,2.85,24.97
1.268,33.558,2.539,24.526
1.608,33.404,2.516,24.801
1.642,33.94,2.869,24.719
1.328,31.416,3.107,24.057
1.184,32.235,3.483,24.782
1.249,30.264,3.395,23.347
1.684,30.24,3.587,23.601
1.581,33.168,3.028,23.7
2.23,32.552,3.026,24.154
1.455,28.419,3.726,23.714
1.552,31.916,3.125,24.878
1.497,29.616,3.562,24.042
1.596,31.626,3.352,24.621
1.358,32.902,3.016,25.08
1.613,30.295,3.304,24.86
1.993,25.181,3.659,23.327
1.96,31.57,2.68,25.14
1.381,32.534,2.626,24.623
1.263,27.839,3.629,22.761
1.77,27.401,3.358,23.596
1.45,30.861,2.889,24.639
1.862,31.374,3.329,24.664
1.356,28.968,3.512,24.143
1.621,28.235,2.882,23.997
2.16,32.101,3.672,24.053
1.406,28.858,3.357,24.213
1.768,31.05,3.382,23.11
1.619,29.452,3.536,23.382
1.523,34.112,2.949,24.651
1.462,29.812,3.334,24.311
1.116,26.213,3.923,22.317
1.672,27.449,3.944,23.914
1.939,30.863,3.681,24.339
1.463,31.224,2.728,24.725
1.589,30.753,3.676,24.628
1.619,28.424,3.385,23.263
1.741,32.57,3.16,24.062
1.538,33.492,2.834,24.066
1.608,33.509,3.246,25.06
1.319,32.668,3.093,24.219
1.652,32.079,2.972,23.784
1.56,31.032,2.778,24.402
1.238,30.362,3.25,24.18
1.88,30.741,3.285,24.502
1.036,32.673,3.287,24.316
1.578,32.407,2.818,25.094
1.799,27.691,4.632,23.022
1.676,32.397,3.049,24.946
0.89,28.325,3.45,22.919
1.336,31.95,3.078,25.128
1.901,30.13,3.734,24.473
1.53,32.902,2.708,25.094
1.179,31.791,2.957,24.59
1.236,30.02,3.12,23.439
1.232,23.001,3.399,22.369
1.088,29.392,3.777,22.804
1.712,33.608,3.044,24.73
1.402,31.501,3.371,23.792
1.964,33.902,2.661,24.605
1.625,33.261,2.746,24.471
2.398,32.626,2.798,24.657
1.705,32.677,2.77,24.243
1.183,30.628,3.125,23.729
1.578,31.477,3.261,24.043
1.39,28.787,3.972,22.861
1.386,33.893,3.154,23.607
1.611,33.852,2.675,25.622
1.641,30.684,3.658,22.949
1.005,30.997,3.426,22.766
1.438,32.185,2.942,24.356
1.334,33.414,3.107,25.043
1.778,32.678,3.1,24.889
1.12,32.703,3.135,24.683
0.926,30.564,4.074,22.941
1.801,26.481,3.201,24.324
1.334,35.463,2.952,24.506
0.801,31.058,3.693,22.944
1.557,28.209,3.646,22.106
2.021,28.165,3.722,22.413
0.858,29.965,3.276,23.586
1.65,32.781,2.926,24.014
1.582,33.61,2.911,23.413
1.319,30.867,3.064,23.631
1.812,33.209,3.074,24.158
1.376,32.6,3.708,24.114
0.819,32.487,3.041,23.967
1.327,33.055,2.815,23.682
0.986,32.465,3.403,24.241
1.781,29.315,2.966,24.13
1.186,33.063,2.976,24.081
1.682,32.017,2.798,24.013
1.429,34.09,3.213,23.336
1.271,28.98,4.008,24.046
1.885,33.796,3.701,23.634
1.319,33.24,2.985,24.175
1.193,32.086,3.297,23.603
1.951,33.125,2.861,23.882
2.122,34.809,3.332,24.847
1.584,32.13,2.682,24.927
1.865,33.449,3.529,23.43
1.127,34.315,3.521,24.424
1.137,32.928,3.412,23.913
1.655,31.811,3.053,24.259
2.48,30.904,2.447,22.689
2.002,31.982,3.093,24.058
1.436,31.056,3.081,24.797
1.932,32.812,2.723,25.34
1.819,30.735,3.354,24.18
2.154,33.627,3.095,25.101
1.214,31.478,3.29,24.138
1.784,32.545,3.149,24.89
1.982,28.661,2.894,23.812
1.433,33.701,2.892,25.613
1.951,30.133,3.392,24.617
1.661,27.976,3.481,23.659
1.693,27.211,3.619,24.084
1.345,33.425,2.874,24.613
1.863,33.135,2.665,25.429
1.37,28.713,3.338,24.776
1.442,30.361,2.903,24.551
1.402,30.295,3.278,23.73
1.441,33.584,3.112,24.816
1.528,33.6,3.086,24.15
1.282,33.885,3.022,24.577
1.619,34.008,3.25,24.936
1.217,33.627,2.496,24.322
1.784,31.431,2.71,24.86
1.418,25.151,3.968,22.599
1.987,28.557,3.157,24.007
1.319,31.547,2.933,24.589
1.023,25.313,3.477,22.329
1.428,31.928,2.983,24.993
1.932,33.443,3.04,24.696
2.111,32.076,2.615,25.088
1.612,32.891,3.032,24.229
1.654,32.017,3.123,24.92
1.827,31.439,3.219,24.13
1.547,32.629,2.349,24.408
1.806,32.125,3.014,24.182
1.705,28.87,3.679,24.256
0.94,29.23,3.251,24.153
1.605,31.055,3.079,24.479
1.4,30.504,3.458,23.996
1.907,33.745,2.989,24.857
1.212,32.765,2.687,24.666
1.129,31.36,2.886,23.949
1.649,31.088,3.084,23.847
1.703,30.285,3.364,23.641
1.233,31.517,3.13,23.931
1.546,33.624,3.832,24.789
1.404,31.626,2.934,24.927
1.385,31.155,2.676,23.672
1.681,31.017,3.675,23.708
1.964,33.507,3.368,24.583
1.676,33.263,3.397,23.618
1.636,32.21,3.33,24.368
1.851,33.561,2.845,24.2
1.415,30.9,3.513,24.074
1.448,33.498,2.717,24.456
1.701,33.642,3.576,24.161
1.542,25.884,3.439,23.637
1.289,29.554,3.557,23.35
1.605,31.17,3.323,24.505
0.816,32.998,3.351,22.926
1.253,32.891,3.119,24.377
1.887,32.139,3.031,23.855
1.958,30.691,3.044,24.819
1.075,33.897,3.181,23.695
2.064,32.913,2.952,24.237
1.464,29.963,2.748,24.005
1.534,34.12,2.831,24.661
1.257,33.102,3.084,23.939
0.99,33.031,3.078,24.431
1.635,33.036,2.808,24.105
1.434,33.874,3.323,24.501
1.499,27.9,3.658,23.655
1.644,32.137,2.909,25.03
1.296,33.705,3.404,23.503
1.428,32.569,3.079,24.694
1.249,32.023,3.173,23.956
1.536,31.289,3.187,24.546
1.233,29.539,3.841,23.553
1.371,27.513,3.931,22.27
1.742,31.928,2.804,24.663
1.108,30.712,3.51,24.497
0.875,24.638,3.664,23.454
1.585,27.926,3.924,23.306
1.467,32.075,2.8,25.053
1.525,32.572,2.705,25.227
1.406,30.709,3.155,23.986
1.826,31.175,3.1,24.347
1.852,31.832,3.142,24.902
1.206,27.145,3.262,23.235
1.128,28.945,3.549,23.933
0.861,31.17,2.988,23.941
2.041,30.221,3.25,23.752
1.346,33.112,2.466,24.895
1.309,32.641,3.227,23.649
1.429,31.612,3.36,24.127
1.519,33.613,2.794,24.463
1.583,31.289,3.284,24.525
1.228,30.468,3.709,23.712
1.837,27.692,3.611,23.507
1.228,30.844,3.703,24.2
1.514,26.83,3.336,23.295
1.258,29.663,3.084,23.836
1.199,29.867,2.755,24.571
2.431,35.022,2.594,25.647
1.568,33.707,2.397,24.757
1.722,31.732,2.867,24.52
1.652,27.966,3.124,23.999
1.76,25.719,3.532,23.035
1.448,26.211,3.762,23.198
1.126,31.466,3.239,24.054
1.911,31.205,2.592,24.371
1.397,32.122,2.945,25.044
1.578,33.467,2.585,25.082
1.119,32.947,2.737,25.188
1.415,29.608,2.93,24.24
1.778,27.879,3.455,22.787
1.032,29.523,3.161,23.573
1.328,31.919,3.359,23.143
1.321,31.046,2.896,24.131
1.277,31.888,3.252,24.086
1.525,30.256,3.193,24.013
1.57,29.4,3.673,24.069
0.792,26.472,3.5,22.936
1.345,30.594,3.246,23.88
1.283,31.882,3.111,24.364
1.591,32.141,2.897,24.159
1.477,27.828,3.541,23.266
1.877,31.622,2.983,24.94
1.898,32.881,2.874,25.1
2.018,32.299,2.655,24.914
1.461,31.64,3.237,24.629
1.707,33.7,2.975,25.313
1.22,28.578,4.024,23.319
1.12,28.804,3.319,23.842
1.366,26.318,3.515,23.723
1.472,32.416,3.325,24.773
1.582,32.26,3.354,24.88
1.359,27.931,3.678,24.102
1.619,33.951,2.795,24.734
1.406,33.497,2.554,24.95
1.734,33.448,3.079,24.592
1.947,33.209,2.825,25.282
1.709,30.014,2.922,24.507
1.767,34.238,3.017,24.739
1.556,31.078,2.806,24.435
1.103,32.203,2.667,24.347
1.682,33.804,3.201,24.322
1.763,30.047,3.248,23.618
1.692,33.046,2.391,25.008
1.341,32.979,2.695,24.942
1.388,31.603,2.959,23.87
1.502,27.429,3.255,22.808
1.604,32.261,2.796,24.834
1.762,25.53,4.247,22.726
1.836,27.709,3.352,24.395
1.507,31.566,2.671,24.988
1.059,27.682,3.143,23.517
1.074,27.301,3.411,23.746
1.843,32.106,2.499,24.641
1.502,28.992,3.188,23.868
1.339,31.09,3.244,24.4
1.433,26.423,3.397,23.274
1.72,25.97,3.297,23.89
1.47,29.481,3.49,23.866
1.261,23.318,3.504,22.854
1.975,32.194,2.608,24.225
1.469,30.416,3.189,23.745
1.958,32.997,3.182,24.76
1.834,33.016,2.367,24.934
1.295,32.456,2.437,23.367
1.542,30.465,3.084,24.371
1.389,33.578,2.655,24.156
1.827,29.552,3.355,23.389
1.132,30.449,3.448,23.701
1.643,29.383,3.242,24.393
1.045,28.947,3.234,24.525
1.163,28.613,3.691,23.2
0.854,30.218,3.045,23.923
2.199,32.159,2.923,24.906
1.184,28.362,3.005,24.498
2.076,32.846,2.86,25.071
1.99,32.599,2.872,25.725
1.83,31.395,3.394,24.577
1.004,24.225,3.668,22.129
1.491,29.204,3.794,24.061
1.746,28.904,3.396,23.468
1.53,33.917,2.755,25.476
1.28,32.737,2.829,24.723
1.296,34.931,3.275,24.973
1.956,32.912,3.226,25.191
1.636,30.412,3.449,24.775
1.275,27.377,3.921,24.53
1.63,31.352,3.055,24.596
1.283,27.351,4.409,23.053
1.64,32.396,2.766,24.847
1.534,31.127,3.894,25.307
1.771,32.055,3.503,25.215
1.357,31.697,3.005,24.623
1.32,29.752,2.7,24.46
1.607,32.052,3.105,25.462
1.811,28.894,2.801,25.055
1.137,25.235,2.93,24.772
1.814,31.59,3.61,24.292
1.412,34.793,3.331,24.54
1.195,26.991,3.439,23.918
1.096,34.729,2.595,25.242
1.078,30.127,4.245,23.905
1.255,28.435,3.356,24.418
0.923,30.713,2.446,25.149
1.32,31.067,2.981,24.967
1.602,32.819,2.888,24.915
1.047,30.067,4.438,24.364
1.577,28.987,3.414,24.668
1.071,33.04,3.25,24.247
1.19,34.142,2.96,24.799
1.616,32.981,2.893,25.323
1.709,35.012,2.758,24.769
1.727,32.912,3.226,25.48
1.398,33.137,3.086,24.456
1.256,27.982,3.248,23.623
1.374,33.089,2.835,24.272
1.534,32.653,3.024,24.583
1.384,33.494,2.97,24.56
1.423,34.852,2.643,24.805
1.365,31.654,2.476,24.846
1.028,32.142,3.024,23.765
2.278,32.767,3.261,23.321
1.649,26.816,2.824,23.496
1.579,31.415,2.928,23.683
1.231,32.351,2.96,23.879
1.298,30.408,3.549,23.552
1.439,31.945,3.035,23.797
1.525,30.745,2.888,23.838
1.164,31.467,3.008,23.703
1.555,29.617,3.329,23.766
1.321,30.101,3.113,23.384
1.662,34.641,3.082,24.588
1.032,30.354,3.68,23.635
1.179,28.657,2.905,23.653
1.429,33.055,2.816,24.895
1.033,29.218,3.585,22.622
1.691,33.249,3.08,23.897
0.98,28.595,3.106,23.207
1.694,32.978,2.422,23.883
1.28,31.806,2.766,23.274
1.569,33.238,2.939,23.66
1.308,33.071,2.974,24.127
1.306,33.009,2.815,24.429
1.518,33.768,3.176,24.123
1.269,31.288,3.423,23.872
1.198,31.701,3.966,23.701
1.463,32.174,3.499,23.626
1.231,29.004,3.379,23.017
1.177,30.751,3.538,24.304
1.276,28.428,3.832,23.613
1.494,29.363,3.921,23.729
1.406,27.691,3.133,23.575
1.267,33.046,3.28,24.431
1.054,30.769,2.692,23.989
0.787,26.306,3.485,22.532
1.463,26.951,3.183,23.844
1.259,24.005,3.849,22.609
1.563,33.476,2.87,24.736
1.629,34.414,3.252,24.607
1.454,31.821,2.713,23.797
1.414,31.034,2.832,24.195
1.206,32.234,3.005,24.927
1.5,28.106,4.221,23.335
1.311,32.862,2.629,24.235
1.619,28.15,3.438,23.395
1.582,30.987,2.607,24.181
1.448,32.228,3.858,24.398
1.364,33.035,2.572,24.499
1.125,31.044,2.616,24.345
1.322,30.232,2.862,24.321
1.191,32.311,2.868,23.472
1.057,31.142,2.688,24.316
1.516,32.452,3.28,23.621
1.684,32.119,3.613,23.365
2.086,33.254,3.929,23.632
1.332,29.965,3.539,23.462
1.558,32.616,2.759,24.099
1.695,33.365,2.826,24.45
1.625,29.151,2.347,23.621
1.569,33.431,3.063,25.031
1.685,33.742,3.468,24.441
1.549,31.613,3.025,24.414
0.822,32.493,3.217,23.87
1.169,29.441,3.953,22.85
1.276,32.681,2.985,24.39
2.352,33.605,2.531,25.522
1.533,30.509,3.08,24.888
0.933,32.322,3.443,24.306
1.496,32.49,3.366,23.955
1.612,33.306,2.912,24.697
1.099,33.223,2.702,24.571
1.347,29.182,3.119,23.489
1.502,33.467,3.011,24.946
1.648,33.405,2.779,24.231
1.155,29.54,3.269,24.323
1.252,30.81,2.762,25.242
2.034,34.531,3.294,24.876
1.652,32.896,3.128,24.339
1.126,32.447,2.838,24.751
1.423,34.484,3.074,25.057
1.33,34.82,3.403,24.659
1.584,33.409,3.008,23.934
1.552,30.957,3.547,22.67
1.584,32.408,3.243,25.714
1.497,29.548,3.592,24.775
1.361,30.907,3.599,24.698
1.375,29.424,2.966,24.858
1.618,33.22,3.284,25.915
1.88,29.679,3.902,24.487
1.402,32.959,2.822,24.712
1.552,25.419,3.694,22.731
1.537,31.71,3.175,25.215
1.235,30.879,3.31,24.003
1.637,31.012,3.155,23.766
1.613,30.054,2.985,24.795
1.032,31.745,2.672,24.501
1.799,24.775,4.036,22.65
1.226,32.254,2.839,24.689
1.883,30.194,3.604,24.031
1.224,30.412,3.721,24.575
1.742,31.974,3.298,24.529
1.479,32.53,3.356,24.579
1.086,32.235,3.059,24.784
1.546,31.655,2.969,24.911
1.828,30.712,4.081,23.529
1.386,33.35,2.67,25.297
1.047,25.512,3.285,23.649
1.91,32.824,3.203,24.064
1.65,32.942,2.847,24.78
0.97,32.012,3.503,24.194
1.676,31.777,3.481,24.141
1.405,32.489,2.923,24.171
1.263,32.026,2.494,24.451
1.593,34.267,3.212,24.655
1.953,32.649,2.88,24.338
1.115,28.569,3.305,23.278
1.175,33.332,3.166,24.258
1.165,31.916,2.643,24.113
1.318,31.05,3.181,23.882
1.495,33.317,2.9,24.118
1.417,30.409,3.454,23.609
1.484,31.606,2.619,23.972
1.186,32.034,2.935,23.78
1.299,33.175,2.972,23.621
1.537,32.404,2.919,23.908
1.18,31.775,3.067,23.476
1.064,31.528,2.672,23.973
1.065,32.027,2.785,23.808
1.773,29.931,3.791,23.931
1.6,25.719,3.472,23.749
1.131,30.474,3.416,22.863
1.252,30.617,3.601,23.65
1.244,27.669,4.376,23.138
0.928,31.106,2.535,23.275
1.511,33.676,2.504,25.066
1.684,32.037,2.899,25.121
1.391,31.976,3.243,23.962
1.184,32.578,2.617,24.301
1.434,27.329,3.76,23.409
1.41,29.074,3.419,23.748
1.252,31.774,3.206,23.7
1.655,29.094,3.029,23.258
1.227,33.852,2.59,23.985
1.376,28.672,3.37,23.717
1.6,31.402,2.628,24.332
1.203,30.588,2.69,23.522
1.424,31.979,3.308,23.428
1.079,29.051,3.233,23.406
0.85,30.861,2.536,23.383
0.697,32.35,2.621,23.796
1.522,32.37,2.515,24.554
1.59,27.556,4.132,24.033
1.524,30.646,3.143,24.527
1.121,32.193,3.673,23.669
0.924,30.871,3.162,23.12
1.386,31.695,2.769,23.91
1.392,32.098,3.007,24.174
1.022,28.401,3.688,22.287
1.297,30.925,3.865,23.676
1.676,30.84,3.588,23.659
1.49,32.153,2.52,24.415
1.446,32.587,3.159,24.873
1.325,30.773,2.931,23.062
0.764,29.258,3.537,23.169
1.37,31.051,3.075,23.625
1.267,31.089,3.069,23.815
1.321,31.118,2.758,23.712
1.41,29.202,4.481,23.499
1.411,27.628,3.651,23.4
1.798,27.7,3.01,24.967
1.612,33.611,2.314,25.369
1.598,31.752,2.728,24.666
1.348,30.096,3.18,24.363
1.524,33.987,2.799,24.593
1.474,31.993,3.08,24.959
0.989,32.684,2.841,25.002
1.474,33.296,2.82,24.576
1.172,31.183,3.898,23.734
1.873,33.004,3.548,25.223
1.437,33.723,2.541,25.362
1.858,32.697,3.416,24.769
1.46,30.256,2.679,24.558
1.802,35.19,3.666,23.922
1.151,33.351,3.276,24.485
1.553,33.115,3.088,24.496
1.773,33.197,2.982,24.684
1.326,32.814,2.764,24.755
1.439,31.08,3.864,23.379
1.571,33.394,2.973,24.88
1.828,28.988,2.939,23.867
1.749,32.73,2.87,24.399
0.976,30.78,3.639,22.386
1.725,28.945,3.476,22.991
0.921,29.104,3.321,23.254
0.946,27.206,3.825,22.156
1.8,33.168,2.83,24.472
1.449,31.247,3.014,24.238
1.497,32.408,2.466,24.699
1.716,30.519,3.89,23.779
1.666,24.675,3.381,23.188
1.019,30.94,3.247,24.088
1.435,26.546,3.558,22.976
1.877,32.547,3.757,24.717
1.471,30.382,3.314,24.44
1.863,30.153,3.974,25.277
1.257,33.593,2.638,25.212
1.729,33.453,2.159,25.321
1.51,34.96,2.838,24.542
1.325,31.471,2.819,23.996
0.876,28.159,3.271,23.551
1.623,34.804,2.647,24.618
1.524,33.271,2.939,25.048
1.836,31.259,3.021,24.968
1.147,33.447,2.657,25.054
1.92,33.388,3.743,24.584
1.492,30.399,3.427,24.201
1.277,29.862,3.584,23.2
1.579,32.265,3.023,23.649
0.838,27.742,3.64,22.939
1.68,31.909,4.208,23.922
1.361,33.622,2.839,24.429
1.465,32.662,3.055,24.712
1.93,33.578,2.342,24.592
1.631,29.4,3.343,24.39
1.783,31.637,3.247,24.831
1.287,34.706,2.869,25.063
1.534,31.937,3.448,23.936
1.129,25.541,3.771,22.944
1.702,31.854,3.943,24.524
2.185,31.598,4.512,23.807
1.2,26.679,3.7,23.113
1.114,30.532,3.176,23.947
1.539,33.349,2.368,25.09
1.203,30.964,2.941,24.598
1.548,31.483,2.934,25.026
1.64,26.449,3.398,23.367
1.727,31.693,3.551,25.085
1.748,32.348,2.631,24.523
1.628,25.591,3.644,22.415
1.787,33.051,3.339,24.368
1.738,32.847,3.247,25.05
1.374,34.428,3.471,24.917
1.707,34.123,3.27,25.308
0.842,31.998,3.426,23.891
1.521,30.982,2.755,25.092
1.824,30.265,3.244,24.425
1.355,35.213,2.729,24.44
1.812,34.453,2.456,25.266
1.395,32.731,2.874,25.334
1.712,30.948,2.871,24.641
1.239,33.044,2.417,25.045
1.456,30.352,3.364,24.005
1.58,30.258,2.65,24.576
1.613,30.997,3.77,23.47
2.001,31.014,3.379,24.677
1.074,34.754,2.767,25.122
1.783,32.673,3.031,25.469
1.452,31.917,2.875,24.508
2.077,33.097,2.697,25.097
1.733,30.603,2.58,24.902
1.657,32.202,2.938,24.631
1.131,25.806,4.006,22.618
0.954,28.453,3.905,23.089
1.996,32.384,2.834,25.387
1.691,32.032,3.246,24.599
1.646,32.864,2.879,24.805
2.084,32.921,3.536,25.48
1.614,33.904,2.783,25.66
1.577,32.566,2.411,25.201
1.414,33.338,2.632,25.299
1.668,32.486,2.764,25.282
2.305,36.054,2.164,25.344
1.658,33.026,3.087,24.574
1.293,31.61,3.32,24.431
1.587,32.262,3.133,24.601
1.537,31.121,2.702,25.011
1.491,34.439,2.531,24.916
1.538,29.68,4.109,23.133
1.745,32.938,2.933,24.854
1.792,34.627,3.085,25.363
1.629,32.917,2.514,25.107
1.278,32.103,3.578,23.653
1.963,35.21,2.483,25.335
2.006,31.03,3.681,24.584
1.377,29.342,3.847,24.525
1.503,30.917,3.466,22.932
1.574,29.364,3.649,23.614
1.928,34.058,2.78,25.531
1.354,31.464,3.734,24.681
1.872,30.032,4.191,23.727
1.783,33.279,2.765,25.015
0.82,30.396,3.479,23.284
1.12,26.318,3.693,22.948
1.687,32.63,2.736,24.708
1.692,32.895,3.022,24.736
1.577,28.597,3.361,23.676
1.544,31.272,3.116,24.328
2.395,32.166,3.01,25.311
1.306,30.167,4.078,23.189
1.343,31.635,2.967,24.126
1.798,31.175,3.552,24.479
1.22,33.152,3.15,23.755
1.381,31.881,2.728,24.599
1.634,30.244,3.348,23.358
2.01,33.18,3.696,24.678
1.641,25.672,3.489,23.416
1.447,34.23,2.723,25.124
1.775,30.028,3.806,23.824
1.894,34.445,2.649,24.666
1.981,31.943,2.891,24.863
1.798,33.834,3.043,25.172
1.5,30.907,3.086,24.879
1.601,34.506,2.498,25.227
2.085,33.645,3.451,25.52
